Füge eine neue Erinnerung Wecker in neun Stunden hinzu	54
Auch leichte Gegenstände können richtig wehtun, wenn sie aus großer Höhe fallen.	80
Sie können es gar nicht erwarten, gell?	39
Meinen Sie mit Golf den Sport, das Auto oder den Meerbusen?	59
Ich weiß nicht was zu tun ist	29
Das neue Saatgut konnte nicht überzeugen.	41
Querpässe vor dem eigenen Tor sind ein vermeidbares Risiko.	59
Zum Wohl!	9
Stefan Schmidt ist im Vorstand des örtlichen Musikvereins.	58
Elektrofahrräder stehen derzeit hoch im Kurs.	45
Man weiß ja nie.	16
Mädchen, was machst du da?	26
Was verspricht sich der Herzog davon?	37
Du hast wohl einen an der Waffel!	33
anheben	7
So langsam hat Frida den Bogen raus.	36
Dabei handelt es sich nur um eine unverbindliche Preisempfehlung.	65
Hier hat – neben den Ländern – auch der Bund jetzt dafür Sorge getragen, dass in Deutschland wieder vermehrt Filme produziert werden.	133
Was auch immer dies hier für eine Stadt ist, Bielefeld kann es nicht sein.	74
Der Weg ist das Ziel.	21
Wegen eines Rohrbruchs stand die Sankt-Petersburger Kehre knietief unter Wasser.	80
Hier steht alles unter Wasser.	30
Die Infrastruktur steht.	24
Wir unterstützen erst einmal den Zentralrat institutionell und auch das dazugehörige Dokumentationszentrum in Heidelberg - dort kann man alle möglichen Informationen bekommen.	175
Die künstliche Intelligenz zur Wegsuche kommt mit den Wendeschleifen nicht klar.	80
Entschuldigung, Ich bekomme kein Ergebnis für den Künstler.	59
königsblau,	11
Die Hälfte der Teilnehmerinnen und Teilnehmer sind junge Leute mit Migrationshintergrund, andere haben einen deutschen Lebenshintergrund.	137
Bei der Heilsarmee wird Bianca ihre Sozialstunden ableisten.	60
Venezuela kann einem echt leid tun.	35
Und hier wird auch die ganze Bundesregierung vom Finanzminister über den Wirtschaftsminister bis zum Außen- und Entwicklungsminister und mir natürlich gemeinsam agieren.	169
Dafür wird es bei ihm auch sauber.	34
Kann man wirklich von einer Generation Praktikum sprechen?	58
Um viertel neun gehen wir los.	30
Nimmst du mich Huckepack?	25
Mann, war die Predigt heute langweilig!	39
Wie teuer sind die Buletten?	28
Veranstalte bitte nicht wieder so ein Affentheater.	51
Vor Nässe triefend betraten die kühnen Abenteurer die Höhle.	60
Brüllend komisch!	17
Tronald Dump, was denkst du über den Erderwärmung	49
Natürlich war es das.	21
Auf mein Bestreben hin wurde die Aufnahmesperre ausgesetzt.	59
Denn Menschenrechtsverletzungen müssen geahndet werden, aber wir müssen auch dafür eintreten, dass die Bedingungen weltweit so sind, dass Menschenrechte auch gelebt werden können.	179
Die Wäsche wird nicht gut trocknen.	35
Der Wecker klingelt am Sonntag nicht.	37
So kommt es mir auch immer vor, wenn ich davor stehe.	53
Was würdest du heute machen, wenn morgen die Welt unterginge?	61
Nun ist es ganz schön still, ausgenommen der Sturm, der draußen tobt.	69
Man würde den Solarpark auf Pontons schwimmen lassen.	53
Hat diese Zulassungsstelle denn keine Telefonnummer?	52
Finde dich damit ab.	20
Dem kann ich uneingeschränkt zustimmen.	39
Vom Musikgeschmack auf den Bildungsgrad zu schließen, ist gewagt.	65
Um Landwirtschaft zu betreiben, muss man sesshaft werden.	57
Willst du wirklich flirten?	27
Mal schreibt man nur am Satzanfang oder als Nomen groß.	55
Beide Opfer sind zugleich auch Täter.	37
Na, dann hol deine Hausaufgaben jetzt endlich raus.	51
Der Staat kann etwas für längere Berufsphasen tun, dass also keine Frühverrentung stattfindet, indem man eben dort auf altersgerechtes Arbeiten eingeht.	152
Was weiß ich denn?	18
Mir ist sowas von egal, ob mein Dienstwagen dabei kaputt geht!	62
Ingo tüftelt noch an einer Lösung.	34
Irgendein Opa hat mal wieder Gas und Bremse verwechselt.	56
Es tut mir leid, ich verstehe nicht.	36
Seit Beginn der Veranstaltung sind die beiden nur am Gackern.	61
Dabei ist mir leider ein fürchterlicher Fehler unterlaufen.	59
Sein Hang zur Übertreibung ist uns bekannt.	43
Wie macht man das wieder aus?	29
Sie hat ja keine Gelegenheit ausgelassen, darauf hinzuweisen.	61
Offenbach ist ein krasser Kontrast zu Frankfurt.	48
Das größte Public Viewing hier in der Gegend findet auf dem Heiligengeistfeld statt.	84
Bei dieser Schriftart kann man das kleine L leicht mit einem großen I verwechseln.	82
Mein Gästezimmer ist noch frei.	31
negativ	7
In der Sonne bleicht das Planschbecken aus.	43
In dieser Broschüre sind unsere Konditionen genau erläutert.	60
Der Hafen ist die perfekte Kulisse für meinen neuen Film.	57
Eigentlich wurde das Feuerwerk aus Versehen ausgelöst, aber es passt ganz gut.	78
Der Dialog ist einer anderen Szene der ursprünglichen Fassung entlehnt.	71
Hier machen wir einen Schnitt.	30
Man geht nicht, wenn man gerade eine Glückssträhne hat.	55
Wie tief mag das Wasser bei der Boje sein?	42
Die zerstören meine Libido.	27
Unter allen Anwesenden verlosen wir noch dieses T-Shirt.	56
So dogmatisch, wie sie ihren Standpunkt verteidigt, sehe ich keine Möglichkeit.	79
Ich kann das gar nicht gewesen sein.	36
Muss man bauchfrei in die Schule gehen?	39
Investigative Journalisten denunziert er seit geraumer Zeit systematisch, um sie unglaubwürdig zu machen.	105
Sie hat noch nicht einmal ihre Gastfamilie richtig kennengelernt.	65
lass uns die Nachrichten anhören	32
Beim nächsten Meeting werde ich das anprangern.	47
Ich hoffe, ich konnte ihnen weiterhelfen.	41
Ich habe keine Web-Einstellung für die Augenfarbe gefunden	58
Zu viele Schauergeschichten hatte sie im Fernsehen gesehen.	59
Ist das schon das höchste aller Gefühle?	40
Aber diese Funktion ist nun mal noch nicht implementiert.	57
Mit Avocados handelt inzwischen sogar die Mafia.	48
Etwas anderes wurde Joachim nun überdeutlich klar.	50
Die sozialen Medien heute sind natürlich geradezu eine Einladung, dass man auch viel leichter Kontakte knüpfen kann als früher, als man sich nur Briefe schreiben konnte.	169
Wir haben ja als Lehre aus den schrecklichen Ereignissen unserer Geschichte heute in der Bundeswehr ein ganz anderes System, nämlich das System der Inneren Führung.	164
Einer muss den Diplomaten beschatten, wenn er nach Witten kommt.	64
Kann man Steingärten nicht verbieten, oder zumindest prozentual einschränken?	77
Diabetes mellitus wird zur Volkskrankheit.	42
Was wir machen können, ist, zu versuchen, für Unternehmensgründungen die Bürokratie mehr abzubauen, Klarheit zu schaffen, wie ich eine Unternehmensgründung machen kann.	168
Manche Teile der Infrastruktur gehören einfach nicht ans Internet.	66
Was schätzen Sie?	17
Das Schweige- oder Leisefuchs-Handzeichen freut sich enormer Beliebtheit innerhalb einiger Lehrer-Kreise.	105
Es kommt natürlich immer auf die Programmierung an.	51
Sie versteht es, Marvin um den Finger zu wickeln.	49
Du solltest Gesangsunterricht nehmen.	37
Mehr kann sie zurzeit nicht entbehren.	38
Erst will ich noch duschen.	27
Bei körperlicher Zuwendung wird Oxytocin ausgeschüttet.	55
Wie lange ist der Urknall her?	30
Irgendwie kennen nicht alle Skifahrer die Regeln für das Benehmen auf der Piste.	80
Etwas mehr Diskretion, bitte!	29
Direkt neben den Verstärker würde ich mich nicht stellen.	57
Stiefel, die morgen nicht blitzblank geputzt sind, werden nicht befüllt.	72
Er hat sich tatsächlich hinreißen lassen, eine ganze Familienpackung zu kaufen.	79
Verschränkte Elektronen sind ein Phänomen der Quantenphysik.	60
Genau und das andere Fenster kannst du dann schließen.	54
Steve beugt sich dem Gruppenzwang.	34
montags	7
Sein Komplize muss sich also um die Fracht gekümmert haben.	59
Die Leute mit Knopf im Ohr werden alle ferngesteuert.	53
Erklären Sie, was er nicht versteht.	36
Wenn Erbsen scherzen, röhren die Möhren.	40
Immer größere Teile des Bodens werden durch Graupel bedeckt.	60
Da brauchen sich die Piloten nicht wundern, wenn sie abgeschossen werden.	73
Kindergärtnerin ist eine antiquierte Berufsbezeichnung.	55
Dann sind Sie beim Bundesnachrichtendienst genau richtig!	57
Aber das ist es mir wert.	25
Terrasse ist im Moment aus.	27
Geh mir nicht auf den Keks.	27
Insgesamt ist der Raum des Nahen Ostens und der nordafrikanische Raum für die Europäische Union von einer großen strategischen Bedeutung.	137
Heiße Würstchen!	16
Beehren Sie uns bald wieder!	28
Sehr gut, ich werde dich bald daran erinnern	44
Hier entsteht ein Trugbild.	27
Läuft das System inzwischen wieder reibungslos?	47
So können Sie gerne in Ihrer Freizeit herumlaufen, aber nicht bei der Arbeit.	77
zeige Widget	12
In Flüssen und Seen kann man oft nicht stehen.	46
Hier hast du deinen Fisch.	26
Helles Orangegelb	17
zufälliges Lachen	17
Entstanden die Ringe des Saturn bei einer Mondexplosion?	56
Deine Fingernägel sind auch gleich dran.	40
Insgesamt mehr als empfehlenswert.	34
De­tek­tor	10
Dazu benötigt man als Erstes ein offenes Protokoll.	51
Versuchen Sie, die unterste Reihe vorzulesen.	45
Im Auge des Sturms ist es windstill.	36
Als repräsentative Hauptstadt der jungen Republik musste zunächst die Infrastruktur bereitgestellt werden.	106
Tritt man so eine Sexismus-Debatte los?	39
Wegen seiner Neurodermitis hat Lorenz allerdings Bedenken.	58
Angeblich hat er nicht mehr genug Speicherplatz.	48
Der Staat darf uns sowas nicht aufzwingen.	42
So auf Anhieb hat Irmgard auch keine Lösung parat.	50
Meine Mama hat sich wieder ein Moped besorgt.	45
Sie gibt den Bürgerinnen und Bürgern schon ein Recht, auch vor Gericht einzuklagen, wenn die Preise zu stark steigen.	117
Muss ein Tennisball grüngelb sein?	34
Die zufällig zusammengewürfelte Truppe hat sich sehr gut vertragen.	67
Was ist der Unterschied zwischen Mäusen und Ratten?	51
Nur mir hat keiner was erzählt und nun stecke ich hier fest.	60
Am alten Markt wird ein Riesenrad aufgebaut.	44
Justus lässt die Kupplung springen und vollzieht mit dem Trecker einen Hochstarter.	83
nächste	7
Mein Arzt riet mir, mit dem Rauchen aufzuhören.	47
Die Hängepartie wird sich noch eine Weile hinziehen.	52
Mein Gott, dann ist es halt so!	31
Dennoch hat die Chemotherapie ihn sichtbar altern lassen.	57
Nachdem sie mehrere Flaschen geleert hatten, verstanden sie sich ungeahnt gut.	78
Am Ende des Tunnels ist nur der Lichtschalter.	46
Die Tram machte eine Notbremsung.	33
Als der Rum auf dem Piratenschiff alle war, kam es zur Meuterei.	64
A Quadrat plus B Quadrat gleich C Quadrat.	42
Die Akkus müssen nur so lange überbrücken, bis das Notstromaggregat angesprungen ist.	85
Wieso sollten Sie darauf verzichten?	36
Bei der Landbevölkerung stoßen die Vorschläge auf Ablehnung.	60
Männlichkeitssteigernde Hormone werden Androgene genannt.	57
Greifen Sie zu!	15
Und dafür lieben wir sie!	25
Vorleser, wir brauchen mehr Vorleser!	37
Für eine Weile blieb sie stehen und starrte auf die Aufschrift.	63
Wer hat hier bei wem abgeschrieben?	35
Der Prüfungsdienst des Hauptzollamts ist im Sachgebiet D angesiedelt.	69
Sie öffnete den Wandschrank und wurde von einer Lawine aus Tupperware begraben.	79
Für ein Schattentheater braucht es nichts als eine Lichtquelle und die eigenen Hände.	85
Du darfst es ihm nicht übel nehmen.	35
Entschuldigen Sie vielmals die Störung.	39
Was hat Tronald Dump zu dem den Weltfieden zu sagen	51
Vielleicht ist keine Antwort.	29
Man etabliert nicht einfach eine neue Weltsprache.	50
Am Leben zu bleiben ist nur der erste Schritt, danach wird es spannend.	71
"Fast alle Wikimedia-Projektinhalte stehen unter der Lizenz ""Creative Commons Attribution Share Alike""."	102
Flugverkehrskontrollfreigaben sind Polizeiverfügungen.	54
Weitere Anpassungen werden kategorisch ausgeschlossen.	54
Die Wohnungsbaugenossenschaft lädt zu einem Skattunier ein.	59
Ein Alarm ist gesetzt für neun uhr siebenundvierzig	51
Jeden Tag erfindet die Frau eine neue Ausrede.	46
Haben Sie eine Lizenz zum Löten?	32
Man kann schon erste Knospen entdecken.	39
Versuche an Menschen verbieten sich aus ethischen Gründen.	58
Kannst du für mich noch ein Steak brutzeln?	43
Sie wollen mich wohl auf die Schippe nehmen!	44
Die Herbergsmutter erwartet aber eine Gegenleistung.	52
Die finden schnell einmal, dass etwas richtig klingt.	53
Tut mir leid Kinder, ich habe es kaputt gemacht.	48
Ich habe gestern einen Schlüsselanhänger gekauft.	49
Grob geschätzt besteht diese Tütensuppe zu einhundert Prozent aus Geschmacksverstärkern.	88
führe aus	9
Doch Ariane stellt sich stur.	29
Wann gedenkst du die Fenster zu putzen?	39
Oh jemine!	10
Meistens ist dies die erste Person Singular.	44
Senken Sie den Energieverbrauch!	32
Die Voraussetzungen für die Bundesrepublik Deutschland, vorne in der Welt mit dabei zu sein, sind in diesem Bereich sehr gut, denn unsere Infrastruktur ist vernünftig aufgebaut.	177
Wechsle bitte in den privaten Modus.	36
Das Problem ist, wir denken nicht groß genug.	45
Die ist hart im Nehmen.	23
Fallobst lässt sich prima zu Muß verarbeiten.	45
Party wurde nicht verändert.	28
Dieses Wohnheim ist die reinste Irrenanstalt!	45
Zu diesem Zweck wurde ein großes Labor eingerichtet.	52
So verliert sich dann die Sinnhaftigkeit mancher Sätze.	55
Wann ist dann das vorläufige Endziel für eine funktionierende Trainingsmenge erreicht?	86
Don hatte ja keine Chance, es dir zu sagen.	43
Und ich dachte, ich hätte bereits alles gesehen.	48
Wer hat es dir verraten?	24
aufgezeichnet	13
Mit einem Skalpell seziert der Laborant einen Froschschenkel.	61
Das rote Pferd hätte einfach mal kräftiger zuschlagen sollen.	61
Ersatz muss her.	16
Aufgrund eines Stromausfalls fiel die Musik plötzlich aus.	58
Wie viele Wörter für Schnee haben Eskimos?	42
Zum Beispiel haben wir in der UN-Mission UNIFIL Verantwortung übernommen zur Sicherung der libanesischen Küste im Mittelmeer.	125
Norbert Herbst hat mich ins Klosterbräu eingeladen.	51
Auf sich allein gestellt begannen die beiden Helden, Holz für das Feuer zu sammeln.	83
Es gibt bereits eine ganze Reihe solcher Untersuchungen, die auch im Parlament oder in anderen Ländern, zum Beispiel in Großbritannien, gemacht wurden, auch bei der OECD.	170
Löschen Sie den veralteten Datensatz!	37
Wie würdest du ihren Musikgeschmack charakterisieren?	53
Dem wahren Schicksal der Apostel möchte Jens auf den Grund gehen.	65
Das heißt, auch hier nehmen wir die Interessen sehr wohl auf, hören hin und lassen uns auch darüber informieren, was alles an Missbrauch betrieben wird.	152
Sie haben doch einen Alien besiegt.	35
Im Gegensatz dazu muss das Gewinde von Blechschrauben vorgefertigt sein.	72
Circa ja bis nein.	18
Also nicht missverstehen!	25
Nicht mit dem Hammer aufs Gewinde hauen!	40
Er hat klar gegen die Nutzungsbedingungen des Dienstleisters verstoßen.	71
Nun kommen wir zum dynamischen Fall.	36
Wenn mehrere Leute sich dasselbe Passwort merken müssen, ist es meistens recht simpel.	86
Und dabei bringt es auch nichts, sich den Mund fusselig zu reden.	65
Ganz sicher sogar.	18
Merken Sie nicht, dass Sie an dem Patienten vorbeireden?	56
Jeder nimmt sich einen Gummiknüppel und dann ab in die Menge damit!	67
Jessy findet es bedenklich, dass sie trotz Schlafmangels nicht müde ist.	72
Ich fresse einen Besen und zwar samt der Putzfrau.	50
Wieso kann man die Werbung nicht auch in doppelter Geschwindigkeit schauen?	75
Kinder gehen oft still und unbemerkt unter.	43
Landen sie anschließend einfach in der Tonne?	45
Es war mir eine Freude, mit Ihnen Geschäfte zu machen.	54
Sich zur Disziplin zu zwingen, erfordert Disziplin.	51
Diese Textstelle habe ich immer nicht verstanden.	49
Ohne Einladung kommt niemand rein.	34
Heute ist Bergfest.	19
Das mit dem großen Gehirn war vielleicht doch keine so gute Idee.	65
Darf ich mir mal etwas von eurem Vorrat stibitzen?	50
Für uns und für alle Verhandlungsteilnehmer ist es natürlich ein Abwägungsprozess gewesen: Wie können wir am besten das Programm des Iran, das Nuklearprogramm, stoppen?	168
Versuch du es jetzt	19
Aber eines darfst du dabei nie vergessen.	41
Echte Kerzen aus Wachs am Weihnachtsbaum sind uns zu gefährlich.	64
Überwachen	10
links	5
Täuschkörper einsetzen!	23
beschreibe	10
Wie macht das Vögelchen?	24
Ich wähle, siebenundfünfzig	27
Dieses Jahr verkleiden sich alle Gäste als Kindheitshelden.	59
Harmlose Wasserbomben sollte man nicht mit Wasserstoffbomben verwechseln.	73
Ich dachte, das gehört dir.	27
Er kommt in friedlicher Absicht.	32
Alter Schwede!, stieß Frau Kunze aus.	37
Das unübersichtliche Menü ist mit zahlreichen sinnlosen Schaltern überfrachtet.	79
Bis morgens um vier zogen sie um die Häuser.	44
Heute geht es um die Anatomie und Morphologie der Spermatophytina, der Samenpflanzen.	85
Das interessiert keinen.	24
Immer geht es um Macht und Vorherrschaft oder natürlich Rohstoffe.	66
Für solchen Ramsch wirfst du Geld aus dem Fenster?	50
Finde heraus, was bei Brüggemanns vorgefallen ist.	50
Das Kronecker-Delta soll bloß die Rechnung vereinfachen.	56
Es scheint als hättest du keine Erinnerungen für heute	54
Hörspiele hingegen weichen im Text oft vom Buch ab.	51
Entschuldige bitte, ich kann mich an keine Phrase erinnern!	59
Das ist tatsächlich voll gut möglich.	37
Für eine ordnungsgemäße Kündigung bedarf es der Schriftform.	60
In sicherheitsrelevanten Anwendungen sollte man eine selbstsichernde Mutter kein zweites Mal verwenden.	103
Bitte die Rettungsgasse freihalten.	35
Eine Sache zur Zeit.	20
Er sollte nicht gleich zu Beginn all seine Kräfte verpulvern.	61
Die Chorleiterin hat nicht nachgegeben.	39
Sucht ihr einen schwarzen oder einen roten Netto?	49
Ein Riesenproblem ist zum Beispiel noch die Verbindung von Frankreich mit der iberischen Halbinsel Spanien und Portugal -, die heute noch sehr abgeschieden sind.	161
Deshalb wird an allen Ecken und Enden gespart.	46
Ich rufe Sie dann zurück.	25
Nehme die Radio Station auf Pandora wieder auf	46
Tatsächlich ist der Beitrag nicht schlecht.	43
In manchen Subkulturen ist das so üblich.	41
Es ist ein Duell der Art David gegen Goliath.	45
Oh Mann, ihr zwei seid mir vielleicht Experten!	47
Kann ich euch behilflich sein?	30
Nein, die Option verlängert sich automatisch jeden Monat.	57
Auf Marzipanstollen kann ich verzichten.	40
Die Göttin der Gerechtigkeit attestiert der Göttin der Liebe unfaires Verhalten.	80
Frau Hamann hat den öffentlichen Dienst für sich entdeckt.	58
sprich andere	13
Frau Stolpe hat gerade Mittagspause.	36
Es ist wie überall im Leben.	28
Man sagt das Baby sei ganz der Vater.	37
Sie haben alles mitgehört.	26
Was fällt Ihnen ein?	20
Und hier haben die deutschen chemischen Unternehmen immer wieder gezeigt, dass sie der Vereinbarkeit von Produktion und Umweltverträglichkeit auch eine große Bedeutung beimessen.	178
Denn wir wollen, dass diejenigen, die die Krise verursacht haben, auch in Zukunft einen Beitrag dafür leisten, dass wir die Folgen daraus beheben können.	153
Stets kommt es mir so vor, als wäre ich der Letzte.	51
Den Sozialismus in seinem Lauf, hält weder Ochs' noch Esel auf!	63
Die Fachwelt ist begeistert.	28
Alte Traditionen gehören hinterfragt.	37
Und so fällt die Kerntemperatur noch weiter ab.	47
Es wird mir möglich sein, dabei zu sein, wenn eine auf drei Jahre angelegte Imagekampagne in China beginnt, mit der die Kenntnisse über Deutschland verbessert werden sollen.	173
Man hält sich ja für zivilisiert und intellektuell.	51
Wenn man eine Strumpfmaske auf hat, ist die Frage nach dem Stroh naheliegend.	77
Der Müll aus den Fast-Food-Restaurants hat eine Rattenplage herbeigeführt.	74
Was ist am Abziehen der Folie so toll?	38
Macht doch jeder.	17
Vor jedem Tauchgang ist das Briefing Pflicht.	45
Dann habe ich eine gute Nachricht für euch.	43
Wir gießen unsere Pflanzen schon extra mit künstlich grün gefärbten Wasser.	75
Der Blitz ist extrem hell, dauert aber nur eine Femtosekunde.	61
Es klingt so, als würde im Hintergrund eine Propellermaschine abstürzen.	72
wo wird	7
Kaum einer möchte sehen, wie es in einer Fleischfabrik zugeht.	62
Da ist die Tür!	15
So war das damals in den Siebzigern.	36
Sebastian begleitet uns auf der Luftgitarre.	44
Und es hilft, die Welt zu verstehen.	36
Ich habe heute Lasagne gegessen.	32
Manche Behörden beschäftigen Spürhunde, andere hingegen Maulwürfe.	66
Eulen nach Athen tragen.	24
Ich brauche jetzt etwas Härteres als Bier.	42
Mit einem Bohrer bohrte sie ein Loch in die Kastanie.	53
Unsere Gleichstellungsbeauftragte ist mal wieder überpünktlich.	63
Dass es jetzt nicht funktioniert, liegt wohl am Vorführeffekt.	62
Läuft es separat ab?	20
An den Hirnströmen kann man sehen, dass der Patient gerade im Tiefschlaf ist.	77
Kalte Spiegel beschlagen schnell.	33
Für diese Balleroberung gibt es spontanen Szenenapplaus.	56
Dies gibt Don in seinem Lied sinngemäß wieder.	46
Genug der sängerischen Hirnergüsse - gute Nacht, allerseits.	60
Antagonisten sind häufig differenziert und verfügen über eine Hintergrundgeschichte, die ihre Handlungen erklärt.	113
Schon die ganze Zeit zermartert er sich darüber den Kopf.	57
Das Musical war aber toll heute Abend.	38
Ich frag' mich, ob das für zehn Personen reichen wird!?	55
täglich	7
Und wenn wir dann plötzlich wieder die Ausbreitung manchmal über Kontinenten von schweren Infektionskrankheiten hätten, dann wäre das ein sehr, sehr schlechtes Zeichen.	168
Ich finde die Teams ungerecht.	30
Setzt euch.	11
Papier wickelt Stein ein.	25
Unter den Uniformierten gab es leider auch viele Uninformierte.	63
Wieso liegt da eine Leiche mitten auf der Terrasse?	51
Wie wäre es damit?	18
Es ist ein Pakt mit dem Teufel.	31
Alle im Auto grölen laut mit.	29
Benutzt die Decknamen!	22
In der Probezeit gibt es keinen Urlaub.	39
Das ist ein Spruch von meinem Vater. Den versteht keiner.	57
Wenn er Hunger hat, kann Boris Unmengen an Essen vertilgen.	59
Tank oder Teller?	17
oder	4
Meine Anwesenheit dort ist vor allen Dingen erst einmal Anerkennung für das, was in den Feuerwehren in Deutschland geleistet wird.	130
Gib Acht darauf, ihn nicht zu triggern.	39
Magst du abstrakte Kunst?	25
Interessanterweise sogar zwei Bundesländer an der Grenze zu Polen.	66
Und hast du mal genug davon, dann schenk es einfach weiter.	59
Ist doch so, oder?	18
Damit hat sie nicht ganz Unrecht.	33
Man bezahlt nicht monatlich, sondern quartalsweise.	51
Wer nicht will, sucht Gründe.	29
Pucks werden aus Hartgummi hergestellt.	39
Der Zusteller gab mir nonverbal zu verstehen, dass ich die Klappe halten sollte.	80
Wie schmeckt der Sirup, den die Nachbarn aus dem Urlaub mitgebracht haben?	74
Ich weiß, dass es andere Traditionen gibt, aber ich halte diese bewusste Entscheidung für eine Staatsbürgerschaft für vernünftig.	129
Immer, wenn ein Kunde die Tür öffnet, läutet die Klingel.	57
Schluss jetzt!	14
Teilweise über zehn Meter hoch türmen sich die Wellen auf.	58
Wir sind gleich da.	19
Das lässt sich an Einsteins Formel ablesen und liegt an der hohen Lichtgeschwindigkeit.	87
Guten Tag Herr Meier, wie schmecken die Eier?	45
Das gilt auch für seine Sippe.	30
Aus der Ferne lässt sich nichts seriös diagnostizieren.	55
Laut meiner Smartwatch bin ich heute schon zweitausend Schritte gegangen.	73
Um gut in etwas zu sein, muss man nicht unbedingt verstehen, was man tut.	73
Wie ich sehe, warst du wieder fleißig.	38
Denn die Welt schaut auf uns und ist sich noch nicht ganz sicher: Schaffen wir das weil man uns auch viele technischen Neuerungen zutraut , oder aber geht das nicht?	165
Wenn Sie auf die Aussichtsplattform wollen, müssen Sie etwas verzehren.	71
Holz besteht aus Naturfasern.	29
Globalisierungsgegner aus aller Welt vereinigt euch!	52
Sieh genau hin!	15
Letzten Sommer war Sigrun auf dem Darß.	39
Um das ökologische Ziel zu erreichen, wurden ausgesprochen ökonomische Überlegungen angestellt.	95
Wenn Erik einen Karo-König hätte, könnte er die Runde beenden.	62
Der Rest muss herausgefiltert werden.	37
Natürlich dürfen Sie von Ihrem Hausrecht Gebrauch machen.	57
Wegen der Ausrichtung der Hochschulen gibt es in Aachen vergleichsweise wenige Frauen.	86
Ein echtes Schleckermaul!	25
Die jungen Leute haben heutzutage keinen Respekt mehr!	54
Mit übertrieben feierlicher Stimme verkündet Jonas die Uhrzeit.	63
Putz dir schon mal die Zähne. Wo ist dein Schlafanzug?	54
Bitte schön lächeln.	20
Meine Kinder sollen es einmal besser haben als ich.	51
Sieht man mich ab und zu im Fernsehen?	38
Erzähl mir eine gute Geschichte	31
vorheriges Ergebnis	19
So heißen die Leute, die Werbeplakate anbringen und abnehmen.	61
Ein Hotelfrühstück ist immer ein All-you-can-eat.	49
Haben wir einen freien Willen oder ist die Welt komplett deterministisch?	73
Sonnenuntergang	15
Die Hälfte des Schnitts ist bei ihnen bereits vollzogen.	56
Wieso lag er eigentlich nicht im Bett?	38
Außerdem sollen Eltern verpflichtet werden, den Forderungen ihrer zukünftigen Erben an der Kasse nachzukommen.	110
Verabschiede dich aus deiner heilen Welt!	41
Sogar Drachensteigen ist hier verboten.	39
Pythons erwürgen ihre Beute so lange, bis sie keinen Herzschlag mehr spüren.	76
Ich bin gerade einer ganz großen Sache auf der Spur.	52
beide	5
Als wir sie fangen wollten, sind sie davon gerannt.	51
Frikadellen heißen in Berlin Buletten.	38
Linux, Solaris und andere Plattformen werden vom Hersteller mal wieder stiefmütterlich behandelt.	97
einigen Stunden	15
Wie lange hält ein Neun-Volt-Block?	35
Auf der Nordseite ist ein großes Loch im Zaun.	46
Sie kann schon bis Zehn zählen.	31
Hier mag man die Parteien loben.	32
Man sollte die Überlegungen nicht als Spinnerei abtun.	54
Wer sein Leben nicht selbst in die Hand nimmt, handelt nicht wie ein Erwachsener.	81
Die Wiederholung der Angaben zum entsprechenden Forum war Absicht?	66
vorheriger Schreibtisch	23
Nun füllen Sie die leeren Worthülsen noch mit Inhalt, dann sind wir zufrieden.	78
Wieso dreht sich die Kompassnadel ständig im Kreis?	51
Ich bin nicht sicher, wer das ist.	34
Vielleicht ist die Bockwurst einmal der Thüringer Bratwurst ebenbürtig.	71
Ihnen war kotzübel von der Fahrt.	33
Hier ist absolutes Halteverbot!	31
Nach der Renovierung erscheint die Dienststelle in neuem Gewand.	64
Blattläuse kann man mit Brennesselsud loswerden.	48
Alkopops sind Zuckergetränke mit Umdrehung.	43
Es gibt verschiedene Risiken auf der Welt, die die wirtschaftliche Entwicklung auch negativer gestalten können.	111
Nach der Wahl wird er als Bauernopfer zurücktreten müssen.	58
Anklam liegt quasi auf der Strecke.	35
Hubschrauber können auf der Stelle fliegen.	43
Franz ist schon mal vom Zehner gesprungen.	42
Mit dieser Einstellung zieht man alle Register.	47
Heroin wurde ursprünglich als Hustensaft vermarktet.	52
In der Mittagspause amüsieren sich die Fensterputzer, wenn Kunden gegen die Glasscheibe laufen.	95
Mit bewaffnetem Widerstand ist dort nicht zu rechnen.	53
Das ist eine Methode aus der Kriminalistik.	43
Wie wunderschön du bist.	24
Und wenn sich das zu einem systemischen Problem herausstellt, dass wir eben an vielen Schulen solche gleichen Probleme haben, dann müssen wir einfach mit den Ländern darüber reden.	180
Füge eine erinnerung Training am Dienstag hinzu	47
Die Tüte ist prall gefüllt mit Süßigkeiten.	43
Fußgänger werden jetzt auch noch mit E-Tretrollern unterwandert.	64
Zum Beispiel bestehen sie darauf, dass man gegebenenfalls ausschreibt.	70
Eine Creme brule schmeckt noch jedem.	37
Anfang der achtziger Jahre war Europa noch vom eisernen Vorhang geteilt.	72
Einfach mal in die Natur gehen und die Seele baumeln lassen!	60
Ist der Progesteronspiegel eine relevante Größe?	48
Bei unsachgemäßer Handhabung kann die Nachspeise zur Vorspeise umgewandelt werden.	82
Ich will sagen: Das fängt im Studium an, unsere Universitäten sind noch nicht sehr darauf eingestellt, dass man dort auch mit kleinen Kindern studieren kann.	157
Brautkleid bleibt Brautkleid und Blaukraut bleibt Blaukraut.	60
Frau Kramer erwies sich als zuvorkommende Gastgeberin.	54
Das ist doch genau dein Thema.	30
Gestern in der Bücherei haben wir zehn Bücher verlängert.	57
Das Kabel muss nur einmal durchgezogen werden.	46
